id,lot,wafer,die,x,y,lum,std,lummin,lummax,path,h
88,OSD185236,4,OSD185236-Brutes-04-11,4,11,111.2,14.55,68,173,img/02-crop/die-88-OSD185236-Brutes-04-11-crop.bmp,26IDCGj6ScIhiBDhNTNYKUp+Rnwi3/9Lr09C30lFiaS3o1/kJCeizxouQMnuPUsLW1Hk7M9KyU7q4E2N2qcG7g==
89,OSD185236,4,OSD185236-Brutes-04-12,4,12,139.24,9.3,101,197,img/02-crop/die-89-OSD185236-Brutes-04-12-crop.bmp,P/UcIkxVyMqt1QJolHKhXDxdXbVoAB7Va0oDb/41oxoYSfGHWYIopVEEGxkUCfUhRp894JX1jIVBdTlh2pWa8A==
90,OSD185236,4,OSD185236-Brutes-04-13,4,13,147.2,10.34,106,207,img/02-crop/die-90-OSD185236-Brutes-04-13-crop.bmp,5aD7xV4WXNIT1FxYDDlMCfuzgNjEoh9q7e5jjycyoJqLOh8UD/p86FmoZa+1Kokaa3qnpXTUphHeBNAFrEaliA==
91,OSD185236,4,OSD185236-Brutes-04-14,4,14,147.3,10.78,106,215,img/02-crop/die-91-OSD185236-Brutes-04-14-crop.bmp,ffHs7A5G4WZ9jfZptQhKF+yp+x1hPiXewGvxUso9LzKpAZ3dQaHuhj8924wMr5j0qYreH4jCugPMPronphJHdQ==
92,OSD185236,4,OSD185236-Brutes-04-15,4,15,144.69,10.23,110,207,img/02-crop/die-92-OSD185236-Brutes-04-15-crop.bmp,sYajL385ixaY4R35ViffX8Vif85nd+mdA/DfcROM9GT+JTvsL7qSEFEQFME5++f+mj/30TMhD9W551U0O3DA0g==
93,OSD185236,4,OSD185236-Brutes-04-16,4,16,128.53,15.0,83,203,img/02-crop/die-93-OSD185236-Brutes-04-16-crop.bmp,cq2hFBtflv0Bh1TOmeH+GPIjqtlrcZRYW/a3ct+UgdWoOKRy9u9UFmoilAgm+Muc9QvZRjPYkausru/EsOHiDg==
94,OSD185236,4,OSD185236-Brutes-04-17,4,17,122.91,12.8,80,184,img/02-crop/die-94-OSD185236-Brutes-04-17-crop.bmp,u07a3313qEno+5TrjAlVQEncvtKSXRmGeLyEcumquRNX9Qz+3kMHtBD4FuTmlZd5hBbSjY5VcxCWDbEtObs0Zg==
95,OSD185236,4,OSD185236-Brutes-04-18,4,18,141.89,9.67,104,198,img/02-crop/die-95-OSD185236-Brutes-04-18-crop.bmp,d0x4pOj3lVE7YtFR4z0sdmpY2nXN4GSum8gOKCvshKbR1CHSNWE2IrUDHg95PaU3bxYip5Yd3brJ18s77S1cNQ==
96,OSD185236,4,OSD185236-Brutes-04-19,4,19,145.54,9.81,113,202,img/02-crop/die-96-OSD185236-Brutes-04-19-crop.bmp,6IMchOUt2Lve9vd4p+PYTgGu8+FKltshsFX3h9eEtwwnXvZbOj+xoRWiySSxzItMxg8LnClql+4Dllvz8MgSaA==
97,OSD185236,4,OSD185236-Brutes-04-20,4,20,145.0,9.96,106,206,img/02-crop/die-97-OSD185236-Brutes-04-20-crop.bmp,kgF5pDCNlX0VE5KFAo2+gFFZf2bxKSx7Lr9jcm97RCTP4cfBT8LtcFBIoaXrGJtw1q7MZYNPgyRdVWmwnbVz1Q==
98,OSD185236,4,OSD185236-Brutes-04-21,4,21,141.24,10.32,103,203,img/02-crop/die-98-OSD185236-Brutes-04-21-crop.bmp,yqQODZ6TQDPnco1iebn217kbF+//KB/6AAbq+v3RllLzreQjwrkKCnsw+NHicwlJI7onFPJdoi+s1E6DLK6mCw==
99,OSD185236,4,OSD185236-Brutes-04-22,4,22,125.31,17.7,0,197,img/02-crop/die-99-OSD185236-Brutes-04-22-crop.bmp,t6y+dJJr297WBfU2277LfZ3gwGQuNI7rMIIH6LnoQRsZlXzDtGnMx+LxSH4uivpDzK0RBawSd8RbRXB1vXqAUQ==
100,OSD185236,4,OSD185236-Brutes-04-23,4,23,137.41,12.78,92,203,img/02-crop/die-100-OSD185236-Brutes-04-23-crop.bmp,5uPPkkKFZ0L+GPEg1tfCr9HPSnGaiklvqZeTP3FwGVTNZKsQ4Qp4KxqutteuGPggKlfuQqxKp8qkiVpSf3dY2g==
101,OSD185236,4,OSD185236-Brutes-04-24,4,24,137.28,12.92,95,203,img/02-crop/die-101-OSD185236-Brutes-04-24-crop.bmp,AJuL3G99qn+S5g4JtzXvfxp/gaIkWwG5pRI7WfK88+57gig18k41Z6HHJmlsx+U9vHrvCbcurkr4HGzJXk+fkg==
102,OSD185236,4,OSD185236-Brutes-04-25,4,25,135.01,12.81,94,204,img/02-crop/die-102-OSD185236-Brutes-04-25-crop.bmp,UdTYB5oD4U6klhpkPqBUHnVUUoz2JP/HJjVqqnxvMpSeHx+kzQ+gmM4BG9qZimX0ryG/0SwxYPcAQGYk3mcBhQ==
103,OSD185236,4,OSD185236-Brutes-04-26,4,26,134.66,11.78,99,199,img/02-crop/die-103-OSD185236-Brutes-04-26-crop.bmp,NL0FQFfv6YUtCu+upna/S17LGlHhw19xna4OoicXMVTcWjARN/UQZfO0qXbYAyrb28PQIH3dfFc7Qzplbi8ZCw==
104,OSD185236,5,OSD185236-Brutes-05-01,5,1,132.03,11.3,95,205,img/02-crop/die-104-OSD185236-Brutes-05-01-crop.bmp,fW9L6cofjLCG3TYhF98ku+EYkbywviikfJAmZDvlouoZAl+4L1cjXiqXbM9k9hQOY4og00oP5rBHeNp45uOOxQ==
105,OSD185236,5,OSD185236-Brutes-05-02,5,2,134.05,10.86,88,190,img/02-crop/die-105-OSD185236-Brutes-05-02-crop.bmp,7yxq43yNiYx8ZRchlEKlBYhEfFdHxTewCjcFBz++07NM5RFhc8jS8sJlWjkwgxWvHO4d7USpmFeH8lbgLaTIkA==
106,OSD185236,5,OSD185236-Brutes-05-03,5,3,133.53,10.91,90,190,img/02-crop/die-106-OSD185236-Brutes-05-03-crop.bmp,Yd9hMXsu1d/sLysauE/lHDfBx5SbJvLNrPecNV/Id5WI1vpeH71qlJC6SQFgIl9MP6+6tb4w4s7g3+yA0d8EdQ==
107,OSD185236,5,OSD185236-Brutes-05-04,5,4,133.1,11.13,91,196,img/02-crop/die-107-OSD185236-Brutes-05-04-crop.bmp,lKPUf8gFbDaUI9w63/oQPVwOQJdLBIIrVaS7JNTzu7CIeiojTgWOEF4r9+nhvczWLW0/vGMJ8f+cgcSPY8fKtA==
108,OSD185236,5,OSD185236-Brutes-05-05,5,5,109.53,11.96,70,180,img/02-crop/die-108-OSD185236-Brutes-05-05-crop.bmp,UbwRmeUsAPeQyZLrbIBlCpZmaQCCwnPE/e+TVyDVOkyOe1fF4d3zvTw0Dg0ADa9eALriieLTpM0JT5G4ZSkkfw==
109,OSD185236,5,OSD185236-Brutes-05-06,5,6,133.05,9.68,103,191,img/02-crop/die-109-OSD185236-Brutes-05-06-crop.bmp,FmQ1SJVcsjo+5pHD6kvlMr/RQhkyPe3Q0VrGx7wZcujarhQ0t2QodZzzd+jAKD46aNcYUNR5ig87j5o8zL6IPw==
110,OSD185236,5,OSD185236-Brutes-05-07,5,7,143.95,9.88,110,202,img/02-crop/die-110-OSD185236-Brutes-05-07-crop.bmp,Wg5iUXghJbnVksBbNi8phfpNOyWHOnEoCSFxZOSd6lF0eFLU2gAnIVlDY9egB/pjMiSc7ELHGSbW+6wgAcyLQw==
111,OSD185236,5,OSD185236-Brutes-05-08,5,8,143.22,10.36,107,208,img/02-crop/die-111-OSD185236-Brutes-05-08-crop.bmp,owI66GuM8Pfi9bms9zKR9lxfa6ZgKujjn5CFGsadWI/j38viTCUFiXOR3F3CmDnf3JEm+oIaqDTu95m9ivVmYg==
112,OSD185236,5,OSD185236-Brutes-05-09,5,9,139.95,10.19,104,199,img/02-crop/die-112-OSD185236-Brutes-05-09-crop.bmp,WZtCS/jbjFIGBhgH6AkpUQ8y2lxgX9A0Skn5JmuIMZ7DAhzVtX8qB9nwNJxfNGE8d0k6vNZ67ZHlhnxrgwhIBQ==
113,OSD185236,5,OSD185236-Brutes-05-10,5,10,125.44,16.74,0,200,img/02-crop/die-113-OSD185236-Brutes-05-10-crop.bmp,75hXwciuzegqfAZ3KnryY6tGYQ8Sf0fAir8z7dmlUVJCnfc1Z14LKj/gULFrf1yxJYNkYaHlefNK2+El+yworQ==
114,OSD185236,5,OSD185236-Brutes-05-11,5,11,108.38,14.3,64,170,img/02-crop/die-114-OSD185236-Brutes-05-11-crop.bmp,5maeixqgLurivWv1MoBIQmwTMi51GRdNusvvs8iS7V4NaWx+vOTw47U/qPJJGnqyCRla8ODVT2YoQmADCNYcbg==
115,OSD185236,5,OSD185236-Brutes-05-12,5,12,135.87,9.26,99,191,img/02-crop/die-115-OSD185236-Brutes-05-12-crop.bmp,o749BioV9qQt5TNU7kifIQGTiIVOOBnIu1dc5gB6V97STrtT+4m1lqD/uCErxNOfMxiYK0VOswmatQf0rkJMIQ==
116,OSD185236,5,OSD185236-Brutes-05-13,5,13,143.33,10.32,105,203,img/02-crop/die-116-OSD185236-Brutes-05-13-crop.bmp,JY8/CUz8Wna4JlaHm7SIEM+mtMOPmxKaEuEeb+LlaKFok8bm2c4ylA+OSGKpJGNPyTxt2Ij/IMFGq/WGgjZROA==
117,OSD185236,5,OSD185236-Brutes-05-14,5,14,142.98,10.74,101,211,img/02-crop/die-117-OSD185236-Brutes-05-14-crop.bmp,CBo5r0A9qTkHF7ewYmQBa4UuXk0navWAOJyvoBP3CvePAxG80rkDgA2QrFA1A2RTZ7BCl5NNub+FUc2w6m7CPg==
118,OSD185236,5,OSD185236-Brutes-05-15,5,15,140.36,10.2,107,202,img/02-crop/die-118-OSD185236-Brutes-05-15-crop.bmp,+ZUyloUHZuPJ2zF1IyTCSVUn9UbCIXmlP+gWI1R5/x8Lfr+LVKlQUqCejZd0wLEPalIOdeNPC5cvpEqpn1517A==
119,OSD185236,5,OSD185236-Brutes-05-16,5,16,124.79,15.02,80,196,img/02-crop/die-119-OSD185236-Brutes-05-16-crop.bmp,SZxUwk+5LGQprstf7ZkUDuzRlEJFa/DF00RGIaXZkBWIU0794SEjrXw9ogURWeTV5RB34DkZc6PauxT/0DCW1A==
120,OSD185236,5,OSD185236-Brutes-05-17,5,17,120.09,12.49,78,179,img/02-crop/die-120-OSD185236-Brutes-05-17-crop.bmp,3rjAn/sWy690WE02ITHJKz0Vlu5ukFnv0dCbaZm0UcdUM351CxKNkTb6I5flGb+xVDWq4eoLmNeRtCf2ftukBw==
121,OSD185236,5,OSD185236-Brutes-05-18,5,18,137.98,9.86,106,195,img/02-crop/die-121-OSD185236-Brutes-05-18-crop.bmp,Lvf9+WepghC+QbmKW8bWZRl8tO8zoqgmwwoRV4L5XRFKOrzoS95AI6IJ+qvsIaLorUw6X6QDUIxnv1pmCh/0eA==
122,OSD185236,5,OSD185236-Brutes-05-19,5,19,141.11,9.88,103,199,img/02-crop/die-122-OSD185236-Brutes-05-19-crop.bmp,jNuehlkXC+jbMQoaLcfJKIaTpne0eO9If0xitH9KXNu6PMduLZDumYZOxxOIEpgOQ0lefjOm+N5lgVwXXINlUQ==
123,OSD185236,5,OSD185236-Brutes-05-20,5,20,141.01,10.08,104,200,img/02-crop/die-123-OSD185236-Brutes-05-20-crop.bmp,tj0zdPK1cdROy0Fxm6P1B7vdPHdx1Y70zU2dUptovJC8iMm1fc5MWyxers/SbeppLnrGSECtBmVErWjKH3y8VQ==
124,OSD185236,5,OSD185236-Brutes-05-21,5,21,137.15,10.39,101,198,img/02-crop/die-124-OSD185236-Brutes-05-21-crop.bmp,nvFJdC8DglqHwImiMqjbTlFUyMyF0xJjVryos89MbqKxf3LQemvf+6+QYJT54xfar8FdxRsZCifpuhsesPaduw==
125,OSD185236,5,OSD185236-Brutes-05-22,5,22,121.1,17.31,0,193,img/02-crop/die-125-OSD185236-Brutes-05-22-crop.bmp,9fFCYtfrwXUVMSByBfAm3dQiqkdOXRojxpL6hiY8VdSAXM39D0Ud7fmh09kvVbCF9U1a4nyFLJdtutENeMnv0Q==
126,OSD185236,5,OSD185236-Brutes-05-23,5,23,133.52,12.91,89,199,img/02-crop/die-126-OSD185236-Brutes-05-23-crop.bmp,UyOhMSfHExqu5Al4cj015e1PLmZm4M4aTi6X3xwLws96eVu6ShfBrICubDgvLF87nDLciR0kjUlrQKNiuRkTlQ==
127,OSD185236,5,OSD185236-Brutes-05-24,5,24,133.47,12.68,93,200,img/02-crop/die-127-OSD185236-Brutes-05-24-crop.bmp,SyTJ+kdKPN0Ny5Zush+N+WCyWlOgs2xai0GVit45xUjeW5B6vX366xEzYOoZGM1n9NvnSPXlvvBHr8pGSkwoMw==
128,OSD185236,5,OSD185236-Brutes-05-25,5,25,131.44,12.62,89,199,img/02-crop/die-128-OSD185236-Brutes-05-25-crop.bmp,FjHwcYNqjR/XVOcQrNIGRhNYdlcUzQfFq5LQ7a332aCAwzv1vNlvLLjiZ20zBmLjMM+VJY1Yor2kgg4KS/5vCg==
129,OSD185236,5,OSD185236-Brutes-05-26,5,26,130.45,11.89,97,196,img/02-crop/die-129-OSD185236-Brutes-05-26-crop.bmp,i7VNVHA44uM5k1+3/jJS6N1pxWQLb6Ty0yNcsE1ELhPhrF8Dqxg2tMEUUQa3h6FEkIu9/u5jImKX1c5f425WWQ==
130,OSD185236,7,OSD185236-Brutes-07-01,7,1,133.05,10.69,98,203,img/02-crop/die-130-OSD185236-Brutes-07-01-crop.bmp,DXUL/NWauSeG6WDmFQsPHb5poFJj9SwLyT6SCafLg5X1u5tFDfIbHHG/skVgr4V7hfnUpGNoVs45LqxBm1VvMg==
131,OSD185236,7,OSD185236-Brutes-07-02,7,2,134.85,10.53,89,190,img/02-crop/die-131-OSD185236-Brutes-07-02-crop.bmp,j3PmcBVWhlBVqdoJ2OxNhml+AbsgVgFfGG05zRHP707b7DYSN6uUjreg9+bFGKLUSxrdV7786C1PjiB4CC3fnQ==
132,OSD185236,7,OSD185236-Brutes-07-03,7,3,134.11,10.67,96,188,img/02-crop/die-132-OSD185236-Brutes-07-03-crop.bmp,bOyrdu/pgvS+p92Q66sNGpetbZoqIS56e123PRpKWzMIkcMKKRTViQLJQaoUAtw5wfog2DIeD4bjKcoZGIyOYA==
133,OSD185236,7,OSD185236-Brutes-07-04,7,4,133.47,10.85,95,195,img/02-crop/die-133-OSD185236-Brutes-07-04-crop.bmp,045nF/uTWfvos+tbFIwVzEcci0u4S8q2aBAucBlETSFH01ktWGESgc8G8SamHN2Cb2qiHIor2utZIIJYGdswUw==
134,OSD185236,7,OSD185236-Brutes-07-05,7,5,109.76,11.94,70,172,img/02-crop/die-134-OSD185236-Brutes-07-05-crop.bmp,6Ll/WpSADeswcAqd+qHLrYzrmCuznFn4mUTrelDFVEQv+y+e2Z03yjemAWfGnWTEsspAeOrtId3ougXKFpTq+Q==
135,OSD185236,7,OSD185236-Brutes-07-06,7,6,133.54,9.55,98,190,img/02-crop/die-135-OSD185236-Brutes-07-06-crop.bmp,uZl583AX1fBCg0kHTPcX14IkDFTeT3YNDAfd4aCQSoL4cPWaa3byXPxlNqBWb1shdJ5vBJab8FheqhZBY52/Vw==
136,OSD185236,7,OSD185236-Brutes-07-07,7,7,148.36,8.94,108,202,img/02-crop/die-136-OSD185236-Brutes-07-07-crop.bmp,zmRRbgH0Oc65sSs/Uf/QVR9ed1+9zkPEvwwxbw0NNww0NQxsI/pDDvcAM0Y6kHv9Mng3AKEdMB1ElmG5ZUm+PQ==
137,OSD185236,7,OSD185236-Brutes-07-08,7,8,143.99,10.16,108,208,img/02-crop/die-137-OSD185236-Brutes-07-08-crop.bmp,7v/zA4VbqtUNqkSZLpTqvVUVmZZhat6QWxXhHnz4Fpf9MJg65XwxKQ0msx9r6iyaWjMSCG+d1kxzvAxLrANEdA==
138,OSD185236,7,OSD185236-Brutes-07-09,7,9,140.7,9.99,103,197,img/02-crop/die-138-OSD185236-Brutes-07-09-crop.bmp,4dfjP+2JPKTCH9tC1CiiyDj09U7tvXjQA0EykrWmaqWNvHppxQeQ1O3Hh6VArWtpZ8+NCI4J8OTm7mEE1+HtsQ==
139,OSD185236,7,OSD185236-Brutes-07-10,7,10,126.39,16.68,0,199,img/02-crop/die-139-OSD185236-Brutes-07-10-crop.bmp,5+5TLPEou3QMlvtKtwnK2c3MPhhSCwyKjT5XFnMNQYiTUEkkSSuv1ql3jQ6kK3JpTUChRt45Xiws4PwoyEhF0g==
140,OSD185236,7,OSD185236-Brutes-07-11,7,11,109.14,14.19,67,173,img/02-crop/die-140-OSD185236-Brutes-07-11-crop.bmp,1WJ8VUmd8wcf2h5WQUwkr7hB9Ms5M6nwqMkBUPLlBcOWZhUYqJca8NbkBwacS9NBPbAiLMnLw2EHZ3u259C61w==
141,OSD185236,7,OSD185236-Brutes-07-12,7,12,136.66,9.02,99,191,img/02-crop/die-141-OSD185236-Brutes-07-12-crop.bmp,qJ6eKFYWaN2nEGRu0DnhN1nHbwJpkqyJ/soe7RYnwq4jwCI5HmGjG1125krsBntQgbrPlSNU9YfrPjHs4TSh0A==
142,OSD185236,7,OSD185236-Brutes-07-13,7,13,144.5,10.19,106,205,img/02-crop/die-142-OSD185236-Brutes-07-13-crop.bmp,AU6zaFTN6wkRUm/+hH0T1KTFE3USizp5aJIo+cA+Y/l0DOI4MmrO0OBIfL+T3M8SteoA49R4b8FBpj6DKTQAVQ==
143,OSD185236,7,OSD185236-Brutes-07-14,7,14,143.83,10.51,98,207,img/02-crop/die-143-OSD185236-Brutes-07-14-crop.bmp,i2fLo5wEleWKKUDESt06Y0ea/HXcU8nYSoE/jHIxnA8W6IzrfT9NgwgiYCHgAipQkZ2XjPZTfzF1wDyfju778A==
144,OSD185236,7,OSD185236-Brutes-07-15,7,15,141.32,9.96,102,201,img/02-crop/die-144-OSD185236-Brutes-07-15-crop.bmp,DxX68L1cDhKwZ2FOCtGgYqc+LOukefi8T19xLjhn2NsSyEEuBFYtbVL6oP/dF2oHn/ZHGbfSho8OS8aXMCvZcw==
145,OSD185236,7,OSD185236-Brutes-07-16,7,16,125.49,14.72,81,197,img/02-crop/die-145-OSD185236-Brutes-07-16-crop.bmp,sF9ChR4H7Bwgh2GCPuhTgeptA25TN9ZYLJ+12x4vbsq1JaqLWHqkY8b9Tk2nsOjPaE/gqTzsiRQvI3/4xSGqOA==
146,OSD185236,7,OSD185236-Brutes-07-17,7,17,121.28,12.44,79,179,img/02-crop/die-146-OSD185236-Brutes-07-17-crop.bmp,28ZytQ8gPMxFC09zL/dnleAonK5JhGSOxQmtx/DdQxpwCZ7vtRq8cLrQ1pzq1rNG0H9zfqM4PwLPeXtuaw/B+A==
147,OSD185236,7,OSD185236-Brutes-07-18,7,18,138.97,9.49,90,191,img/02-crop/die-147-OSD185236-Brutes-07-18-crop.bmp,cdTtL54+bPpTkylZq5MX25XBq1LTw0n8ncvMca+CBEP4xyMu5zCDWm8hmLviXtkFoTolqmkEj2ARN2cPYjIhYg==
148,OSD185236,7,OSD185236-Brutes-07-19,7,19,142.74,9.66,106,199,img/02-crop/die-148-OSD185236-Brutes-07-19-crop.bmp,lPjBQtg4RXCElbGa5GwNRe5scKxWEctMpYu8Syvnox9qR48pLO67cWV9mtC7fw0xAIalYWuHQ4j+P13qjAM/fQ==
149,OSD185236,7,OSD185236-Brutes-07-20,7,20,142.04,9.77,105,200,img/02-crop/die-149-OSD185236-Brutes-07-20-crop.bmp,mQfYBobgVEaqvMoQwwBlNBX8maaoUyXNGpkmN85GPzDPzQzRxyBmR+qLjBGaMGWDLlm2Mi/okcUIMIMcz6RTZQ==
150,OSD185236,7,OSD185236-Brutes-07-21,7,21,138.29,10.07,101,195,img/02-crop/die-150-OSD185236-Brutes-07-21-crop.bmp,tboXFjKGiP0paqbl7aLz5DN1x1AKd1HpNvWcK5SmxgvfKHJ/LkU8H1vY8/Fn6EuRDxYRM2FLv11VbgDYhhHXQA==
151,OSD185236,7,OSD185236-Brutes-07-22,7,22,122.53,17.4,0,191,img/02-crop/die-151-OSD185236-Brutes-07-22-crop.bmp,yhH9N6V/7j+57wfe1j7h484Zu5YLoqohVY9mfyWo0f5uEoc/HGbUWcvbx9/rucq60lDOJ8K6oyQbkOHPfkACvw==
152,OSD185236,7,OSD185236-Brutes-07-23,7,23,134.24,12.4,92,199,img/02-crop/die-152-OSD185236-Brutes-07-23-crop.bmp,EiLLQTgHvlgLb+S/uaG3LKJPRovr6Dwoqr4U3gL67MNSSgCTRRbJrH0GNNe3QKzKc6btfHcXXIFJRR0bn2YT8Q==
153,OSD185236,7,OSD185236-Brutes-07-24,7,24,134.33,12.54,92,199,img/02-crop/die-153-OSD185236-Brutes-07-24-crop.bmp,nnAw20FMYtlkoaYOYJe0kJi/PDZqnafdNqybAI2tIbDZ8LIwi+zTKnQ9Xu5RIwi1NlLt889HE015ljrNjr1CWQ==
154,OSD185236,7,OSD185236-Brutes-07-25,7,25,132.32,12.36,91,198,img/02-crop/die-154-OSD185236-Brutes-07-25-crop.bmp,IT9DagtIZ5ZovCc+AKA2c/NyvVLVUDTaoCnj8RcAYUFm2C7SpU3m0do3/an6cJ/tWMd4qOATDXCqDEZNRRRkgA==
155,OSD185236,7,OSD185236-Brutes-07-26,7,26,132.08,11.44,94,194,img/02-crop/die-155-OSD185236-Brutes-07-26-crop.bmp,D12iugtOYifoMpoEoKJKd7sem5JVd5HwN1QYBaNkXa41/rzRitKqpdXRlkIpXcM8X7ohnvOM99EGvvYjHHHt0Q==
156,OSD185236,8,OSD185236-Brutes-08-01,8,1,129.35,11.35,92,202,img/02-crop/die-156-OSD185236-Brutes-08-01-crop.bmp,SyRmwQLtx+5AUXGME6C22z8sOCtnwiuarF3CH8lhWDVA1B+m5aJtVJmNkks+6maQTIW3dG01Y+rwufvSy5oAAA==
157,OSD185236,8,OSD185236-Brutes-08-02,8,2,131.79,10.87,83,188,img/02-crop/die-157-OSD185236-Brutes-08-02-crop.bmp,XhtvZQCw4+Y5zhxjUo31V8ZDbjqpdXxFyt7OI9df/GYxyA7bmunVJTJxsGMKrTzB9sHGbmkmqzN8QvvlzazpUg==
158,OSD185236,8,OSD185236-Brutes-08-03,8,3,131.71,10.93,92,187,img/02-crop/die-158-OSD185236-Brutes-08-03-crop.bmp,5HYQhYowDkjUhgOwXOKL2q+GmA25n95j1U2eUFtzHd0E+7W1VPqYVZs4c5PAToaX3K7lcJE16Tr7DDgXaZIlYg==
159,OSD185236,8,OSD185236-Brutes-08-04,8,4,130.96,11.55,92,197,img/02-crop/die-159-OSD185236-Brutes-08-04-crop.bmp,mp8TIammAqyAB6tTvMvdntfU/98cB43nMrs6T1vkeLU07zVcReIrrrwTLRKjAHlk4y0ybsYqInTQJ1KlqEb7/g==
160,OSD185236,8,OSD185236-Brutes-08-05,8,5,108.2,12.01,67,172,img/02-crop/die-160-OSD185236-Brutes-08-05-crop.bmp,IVmC2XceC0i5lfI6gExKTZdHWw9t+6zsUx7je/t4OTxBLG+MCJp0UDT51Petx0M/I3MUgOS6dTrfgtIh2og63A==
161,OSD185236,8,OSD185236-Brutes-08-06,8,6,131.03,9.87,87,189,img/02-crop/die-161-OSD185236-Brutes-08-06-crop.bmp,o6+qxLD0SbUawtksFESaHxIPIHU/JAt1L/5p/hvbmD9HM6QTa1z/lQZCmtPl/vQUkX/aRKwLxPlQELByvzLzPw==
162,OSD185236,8,OSD185236-Brutes-08-07,8,7,141.78,9.9,105,202,img/02-crop/die-162-OSD185236-Brutes-08-07-crop.bmp,qFnIKk7NrhiKyXEKAEVW16H2ywFsJ7DJREcY5DP9gvLW2eaCE+Bskq8BGUwgAR4dzVb/ZW0y77DDnAP97t4HCQ==
163,OSD185236,8,OSD185236-Brutes-08-08,8,8,141.5,10.22,110,205,img/02-crop/die-163-OSD185236-Brutes-08-08-crop.bmp,NHtTva1uC06+oanJiOVG/SVrD6p/bDt0WlD/pUwjIE/Ya/Jqk5Hc+H2MUg2hlGI7kdl1aXasAx7kDEIPFvzSiQ==
164,OSD185236,8,OSD185236-Brutes-08-09,8,9,138.11,10.19,100,197,img/02-crop/die-164-OSD185236-Brutes-08-09-crop.bmp,Oz6Olr5CgXqsnkV/eXfELxaMlRPlhZi+oAY+CEvoHHdu+0sglelmSy8C9yq56ZxhYsEvUGuzl7A+OUc2lSUSKw==
165,OSD185236,8,OSD185236-Brutes-08-10,8,10,122.93,17.39,0,199,img/02-crop/die-165-OSD185236-Brutes-08-10-crop.bmp,fd5INbOwukpkft1XiReozWSIboQOeu50GWDZ/koAUcCDkKQVe9TbA974qlfocfLVGa2Yp1QRIq2yZtaKAT3o3w==
166,OSD185236,8,OSD185236-Brutes-08-11,8,11,107.06,14.39,63,169,img/02-crop/die-166-OSD185236-Brutes-08-11-crop.bmp,v5XFwvutXhpiFY6089D+nSANmy7FEoCA225TeDOfGASVgJo9skT/fD3VAAfheqVr+kbT0PtjB+aomLMMauDXmw==
167,OSD185236,8,OSD185236-Brutes-08-12,8,12,133.58,9.42,97,188,img/02-crop/die-167-OSD185236-Brutes-08-12-crop.bmp,OKa7hto2Vk9+15PZOXoYsMuHtOeCQVAxGDIfnOkowHOW3FQlQ+5+3gLqCYG6Ji/TGsUMPtyFp0dJhXts8yBuaA==
168,OSD185236,8,OSD185236-Brutes-08-13,8,13,141.38,10.29,104,204,img/02-crop/die-168-OSD185236-Brutes-08-13-crop.bmp,7qTpcphOdJf/ELAx2mKweLUC6rENwLzl4lXzq/WsrsCU2ijDUT9MtQQbHD16ABQn1RN01Q+kfDKCyt31RyWAaA==
169,OSD185236,8,OSD185236-Brutes-08-14,8,14,141.37,10.58,100,205,img/02-crop/die-169-OSD185236-Brutes-08-14-crop.bmp,TCGwug2H/OdgiJPzmR8HzjW8cqDLEzZjsEED6gjEjQdCGTm3VO6wvLVxW5Z1DU0Us9FUEr6oreBcj+l5JJiWJw==
170,OSD185236,8,OSD185236-Brutes-08-15,8,15,138.7,10.09,107,199,img/02-crop/die-170-OSD185236-Brutes-08-15-crop.bmp,0RKo5rQg8AVu8za4pgIBgjeA4BU4sB6N/r7dx21uFOWz1mkRAE4AhLXhKoGP8Lp4KipJZr53xFmyUql0Y04JrQ==
171,OSD185236,8,OSD185236-Brutes-08-16,8,16,122.59,14.77,76,195,img/02-crop/die-171-OSD185236-Brutes-08-16-crop.bmp,IsdClkdXFJ9GcTcpo6idb6hChQ/HxsbyGboUIuNlwkgzIPfdXa8NhX/twxARxtJLl7ik6YK3m2LgPDZDiCmUSQ==
172,OSD185236,8,OSD185236-Brutes-08-17,8,17,118.32,12.52,75,178,img/02-crop/die-172-OSD185236-Brutes-08-17-crop.bmp,yr1CjTi8oL0bZlB1yz4dCm9Pw/qVeVJWWoUE8D9x87lltjYZZg0DOYVF3wspHtWqtBmL2077AmjFdSmtLYa6yQ==
173,OSD185236,8,OSD185236-Brutes-08-18,8,18,136.06,9.86,100,198,img/02-crop/die-173-OSD185236-Brutes-08-18-crop.bmp,CmWTKre5mc4soEjpPp79tWp6eCGBR9ZPpojd+VQGT+AIHi6oKETfEtel43cq53yD9b2lSQh64w57O5t1ymEMbA==
174,OSD185236,8,OSD185236-Brutes-08-19,8,19,139.57,9.8,99,195,img/02-crop/die-174-OSD185236-Brutes-08-19-crop.bmp,BRZeyvu5vMsMOx1ugYoYX+JYIlZrZa2acBRff3QFAviEVK4GnaLtY3qwBDwYl2uVWRuhTGSRIVU4HNdcT5vnKw==
175,OSD185236,8,OSD185236-Brutes-08-20,8,20,139.37,9.92,101,197,img/02-crop/die-175-OSD185236-Brutes-08-20-crop.bmp,PMbeCW/o7W1HGJBgaMFla3LwW8ZAsD/X0H8kzm38DirrtaKNkLdlVBiWMnobDAwzhP+i+6oxhGAdBTylRu6i7w==
